,TP9,AF7,AF8,TP10,Right AUX,timestamps
448,-243.164,35.156,-696.289,-200.195,58.594,1730817201.257
449,3.418,35.645,526.855,67.383,31.250,1730817201.261
450,284.668,32.227,-812.012,275.879,42.969,1730817201.266
451,217.773,31.250,303.223,140.625,82.031,1730817201.270
452,-91.797,36.621,-964.355,-135.254,70.312,1730817201.275
453,-254.883,31.738,-934.570,-204.102,11.230,1730817201.280
454,-50.781,27.344,209.473,38.574,-10.742,1730817201.284
455,258.301,28.809,-813.965,275.879,6.348,1730817201.289
456,241.211,32.715,447.754,178.223,34.668,1730817201.274
457,-58.105,40.039,-851.562,-108.887,90.332,1730817201.278
458,-251.465,39.062,-1000.000,-228.027,61.523,1730817201.283
459,-84.473,34.668,105.957,-14.160,9.277,1730817201.287
460,236.816,31.738,-811.035,256.348,8.789,1730817201.292
461,266.113,37.109,471.191,205.078,-32.715,1730817201.296
462,-20.996,41.016,-824.707,-88.867,-16.113,1730817201.301
463,-251.465,34.180,-1000.000,-241.211,-46.875,1730817201.305
464,-127.930,32.227,-15.137,-53.223,-29.785,1730817201.310
465,205.078,34.180,-870.117,235.840,40.039,1730817201.314
466,291.504,35.156,715.332,231.445,12.207,1730817201.319
467,36.133,38.574,-500.000,-40.039,5.371,1730817201.323
468,-218.262,39.062,-1000.000,-215.332,10.742,1730817201.311
469,-153.809,36.133,-251.465,-75.195,-17.578,1730817201.316
470,169.922,30.273,-969.238,214.844,22.949,1730817201.320
471,306.641,29.785,894.531,252.930,27.832,1730817201.325
472,70.801,36.133,-271.484,-7.812,-5.371,1730817201.329
473,-211.426,35.156,-1000.000,-223.145,-18.066,1730817201.333
474,-184.570,26.367,-299.805,-119.141,-47.852,1730817201.338
475,135.742,26.367,-992.676,192.383,9.766,1730817201.342
476,318.848,35.156,962.402,286.621,70.801,1730817201.347
477,120.117,41.016,-209.961,44.434,38.086,1730817201.351
478,-185.547,39.551,-1000.000,-203.613,63.965,1730817201.356
479,-205.078,33.691,-304.688,-136.230,89.844,1730817201.360
480,100.098,31.738,939.941,164.551,73.730,1730817201.347
481,311.523,36.133,-897.949,284.180,43.457,1730817201.352
482,150.879,38.574,109.375,72.266,66.895,1730817201.356
483,-152.832,36.621,-1000.000,-180.664,53.223,1730817201.361
484,-218.750,34.668,-630.859,-160.645,33.691,1730817201.365
485,58.594,33.203,644.043,124.512,-4.395,1730817201.369
486,304.199,33.691,-831.543,289.551,-25.391,1730817201.374
487,190.918,38.086,137.695,109.375,25.391,1730817201.378
488,-115.234,40.527,-1000.000,-164.062,10.742,1730817201.383
489,-230.469,41.016,-687.500,-181.152,2.441,1730817201.387
490,17.578,37.598,562.012,100.098,46.387,1730817201.391
491,296.387,29.297,-810.547,304.199,54.688,1730817201.396
492,227.539,31.250,279.297,158.691,102.051,1730817201.384
493,-79.102,41.016,-1000.000,-124.023,86.426,1730817201.388
494,-235.352,45.410,-874.023,-187.988,-17.090,1730817201.392
495,-28.320,36.621,323.730,60.547,-20.508,1730817201.397
496,276.855,30.762,-802.246,287.109,17.090,1730817201.401
497,258.789,35.156,325.684,175.781,10.742,1730817201.406
498,-48.828,39.551,-929.688,-112.793,-13.184,1730817201.410
499,-244.629,42.480,-1000.000,-216.797,53.711,1730817201.414
500,-78.613,33.691,77.637,3.906,78.125,1730817201.419
501,237.793,27.832,-844.238,270.020,9.277,1730817201.423
502,268.066,32.227,610.352,208.008,9.277,1730817201.427
503,-16.113,36.621,-681.641,-85.938,33.203,1730817201.432
504,-244.141,37.109,-1000.000,-222.168,20.996,1730817201.421
505,-124.023,33.203,29.297,-27.832,22.949,1730817201.425
506,207.520,28.320,-843.750,259.766,6.836,1730817201.429
507,291.504,37.109,632.324,240.234,-10.742,1730817201.434
508,27.344,43.457,-614.258,-51.758,32.715,1730817201.438
509,-230.469,36.133,-1000.000,-231.934,46.387,1730817201.442
510,-153.809,31.250,-148.438,-70.312,42.480,1730817201.447
511,178.711,27.832,-919.922,236.816,41.016,1730817201.451
512,308.594,28.809,861.328,260.254,-1.953,1730817201.455
513,69.824,31.250,-315.918,-14.648,-17.090,1730817201.460
514,-208.008,33.691,-1000.000,-215.820,5.859,1730817201.464
515,-183.594,32.715,-331.055,-99.609,36.133,1730817201.468
516,128.418,32.715,948.242,207.520,38.574,1730817201.458
517,302.734,35.645,-967.285,282.715,57.129,1730817201.462
518,99.609,34.668,-83.008,20.508,98.633,1730817201.466
519,-200.195,30.273,-1000.000,-217.285,60.547,1730817201.471
520,-217.285,29.785,-359.375,-135.254,51.758,1730817201.475
521,85.449,24.414,942.871,171.387,95.215,1730817201.479
522,299.805,19.531,-942.871,286.621,44.434,1730817201.484
523,133.789,27.344,-52.246,45.898,87.402,1730817201.488
524,-173.828,34.180,-1000.000,-213.867,28.320,1730817201.492
525,-237.305,30.273,-468.262,-176.270,14.648,1730817201.497
526,39.062,24.902,799.316,120.117,68.848,1730817201.501
527,289.551,26.855,-858.398,283.691,-4.395,1730817201.505
528,172.852,30.762,131.348,85.938,0.488,1730817201.495
529,-141.113,33.203,-1000.000,-195.801,41.504,1730817201.500
530,-252.441,34.180,-792.480,-200.684,32.715,1730817201.504
531,-0.977,30.762,435.059,93.262,67.871,1730817201.508
532,284.180,28.320,-798.828,288.574,46.875,1730817201.512
533,212.891,33.203,196.777,126.953,39.062,1730817201.517
534,-101.562,41.992,-1000.000,-159.668,24.902,1730817201.521
535,-257.324,47.363,-936.523,-221.680,15.625,1730817201.525
536,-41.504,37.598,205.566,45.898,1.465,1730817201.530
537,266.602,27.344,-793.457,289.551,-25.879,1730817201.534
538,243.164,34.180,345.215,171.875,-5.371,1730817201.538
539,-54.688,41.992,-943.848,-117.188,-9.766,1730817201.542
540,-238.281,42.969,-959.473,-209.473,-9.766,1730817201.533
541,-63.965,42.969,182.617,32.715,16.113,1730817201.537
542,253.418,40.039,-824.707,291.992,20.020,1730817201.542
543,273.438,37.109,533.203,206.543,10.254,1730817201.546
544,-12.695,40.527,-744.141,-87.402,-16.602,1730817201.550
545,-236.328,43.457,-1000.000,-218.750,-1.953,1730817201.554
546,-113.281,39.062,-63.965,-20.020,50.293,1730817201.559
547,220.703,35.645,-877.930,260.254,8.301,1730817201.563
548,305.176,42.480,695.801,235.352,-31.738,1730817201.567
549,35.645,46.875,-584.473,-54.199,-54.688,1730817201.571
550,-216.309,41.504,-1000.000,-219.238,-26.367,1730817201.576
551,-134.766,36.621,-71.289,-44.922,60.059,1730817201.580
552,189.453,33.203,-872.070,253.906,100.586,1730817201.572
553,309.082,38.574,733.398,261.719,55.176,1730817201.576
554,65.430,42.480,-470.703,-22.949,46.387,1730817201.581
555,-209.961,36.621,-1000.000,-219.727,77.637,1730817201.585
556,-176.270,32.227,-226.074,-86.426,40.039,1730817201.589
557,141.602,31.250,-956.543,213.379,65.918,1730817201.593
558,308.105,33.691,919.922,265.625,55.664,1730817201.597
559,106.934,36.621,-212.402,2.441,8.789,1730817201.602
560,-185.547,42.969,-1000.000,-216.797,6.348,1730817201.606
561,-203.613,43.945,-416.504,-118.652,-9.277,1730817201.610
562,98.633,32.227,887.695,184.082,4.883,1730817201.614
563,304.199,27.832,-932.617,280.762,22.949,1730817201.619
564,135.254,35.645,-39.551,44.434,7.324,1730817201.611
565,-168.945,36.621,-1000.000,-202.637,11.719,1730817201.616
566,-228.516,30.762,-525.391,-158.691,-17.090,1730817201.620
567,53.711,30.273,778.809,138.672,8.301,1730817201.624
568,297.852,30.273,-879.883,288.086,26.855,1730817201.628
569,172.852,34.668,15.137,84.473,39.062,1730817201.632
570,-137.695,38.086,-1000.000,-188.965,9.766,1730817201.637
571,-243.164,30.762,-648.438,-185.547,2.441,1730817201.641
572,9.766,24.902,591.797,103.516,30.273,1730817201.645
573,284.668,28.320,-822.266,290.039,48.340,1730817201.649
574,207.520,29.785,193.359,113.770,42.480,1730817201.653
575,-103.516,31.738,-1000.000,-168.945,-18.555,1730817201.658
576,-252.930,30.273,-869.629,-195.801,42.969,1730817201.652
577,-33.691,20.996,270.508,74.219,38.574,1730817201.656
578,269.043,21.973,-809.570,291.992,2.930,1730817201.660
579,236.816,31.738,396.973,160.645,88.867,1730817201.664
580,-62.988,39.551,-910.156,-129.395,38.574,1730817201.668
581,-247.559,37.598,-973.633,-209.961,26.855,1730817201.673
582,-74.707,33.203,167.969,30.273,56.641,1730817201.677
583,245.117,33.203,-798.340,284.180,46.387,1730817201.681
584,264.160,37.598,384.766,188.965,71.289,1730817201.685
585,-26.367,42.480,-923.340,-112.793,37.109,1730817201.689
586,-247.070,40.527,-1000.000,-233.398,52.734,1730817201.693
587,-116.211,35.156,91.309,-18.555,68.359,1730817201.698
588,210.449,30.762,-848.145,259.766,39.062,1730817201.691
589,278.809,32.715,651.367,210.938,52.246,1730817201.695
590,10.254,39.062,-598.145,-76.172,22.949,1730817201.700
591,-231.445,32.715,-1000.000,-226.562,17.090,1730817201.704
592,-142.578,27.832,-145.020,-50.293,20.020,1730817201.708
593,186.523,32.715,-891.113,244.141,5.371,1730817201.712
594,302.734,33.691,743.164,245.605,-34.180,1730817201.716
595,54.688,33.203,-482.910,-36.621,-39.062,1730817201.720
596,-217.285,34.668,-1000.000,-227.539,21.484,1730817201.725
597,-174.316,31.250,-195.312,-88.867,17.578,1730817201.729
598,149.414,30.762,-920.898,212.402,-23.926,1730817201.733
599,309.082,37.109,835.449,256.836,4.883,1730817201.737
600,96.191,41.504,-384.766,-2.441,37.109,1730817201.731
601,-196.777,37.598,-1000.000,-218.262,-22.461,1730817201.735
602,-208.496,35.645,-309.082,-122.559,-11.230,1730817201.739
603,97.168,33.203,972.168,180.176,25.391,1730817201.744
604,298.340,30.762,990.723,266.602,29.785,1730817201.748
605,119.629,35.156,-149.414,25.879,39.062,1730817201.752
606,-188.477,35.645,-1000.000,-218.750,-5.371,1730817201.756
607,-245.117,33.203,-651.855,-171.387,-32.715,1730817201.760
608,38.574,32.715,588.379,120.605,-23.926,1730817201.764
609,280.762,35.645,-842.773,256.836,-5.371,1730817201.769
610,142.578,39.551,91.309,46.387,30.273,1730817201.773
611,-179.199,41.016,-1000.000,-224.121,69.336,1730817201.777
612,-287.598,38.086,-609.863,-225.586,102.539,1730817201.771
613,-33.691,35.645,674.805,61.035,57.129,1730817201.775
614,243.164,35.645,-835.938,243.652,7.324,1730817201.780
615,158.691,39.062,135.254,64.453,27.344,1730817201.784
616,-157.715,44.922,-1000.000,-222.656,-7.812,1730817201.788
617,-309.570,45.410,-839.844,-262.207,-9.277,1730817201.792
618,-87.402,46.875,329.590,5.371,-3.418,1730817201.796
619,204.590,46.875,-802.734,206.543,-5.371,1730817201.800
620,160.156,50.781,357.910,60.059,57.617,1730817201.804
621,-150.391,57.129,-943.848,-227.539,7.812,1730817201.809
622,-340.332,55.664,-947.266,-309.082,30.273,1730817201.813
623,-163.086,50.293,216.309,-65.918,152.832,1730817201.817
624,152.344,49.316,-825.684,181.152,55.664,1730817201.812
625,166.992,50.293,527.344,84.473,20.020,1730817201.816
626,-116.699,49.805,-763.672,-203.613,113.770,1730817201.820
627,-327.148,48.828,-1000.000,-311.523,62.012,1730817201.824
628,-184.082,45.410,74.219,-87.402,58.594,1730817201.828
629,148.926,43.945,-811.035,191.895,22.949,1730817201.832
630,213.379,47.363,476.562,133.301,-11.719,1730817201.836
631,-58.594,50.781,-817.383,-159.668,51.270,1730817201.840
632,-301.758,48.828,-1000.000,-296.875,63.965,1730817201.845
633,-204.590,45.898,-38.574,-112.793,20.020,1730817201.849
634,128.906,42.480,-889.648,177.734,-43.457,1730817201.853
635,245.605,44.922,792.969,178.711,4.883,1730817201.857
636,0.488,46.387,-406.250,-97.656,-0.977,1730817201.853
637,-270.996,41.016,-1000.000,-272.461,14.648,1730817201.857
638,-221.191,40.527,-250.488,-128.906,56.641,1730817201.861
639,108.398,44.434,-967.773,168.457,1.465,1730817201.865
640,270.508,44.434,918.945,223.145,21.484,1730817201.869
641,57.129,42.480,-275.391,-35.645,14.648,1730817201.873
642,-229.004,42.480,-1000.000,-252.930,-44.922,1730817201.877
643,-225.586,41.504,-265.625,-145.508,19.043,1730817201.882
644,91.309,36.621,-978.516,169.434,52.246,1730817201.886
645,298.340,35.645,957.520,266.113,-33.691,1730817201.890
646,122.559,40.527,-204.102,21.973,24.902,1730817201.894
647,-176.758,39.551,-1000.000,-212.891,17.090,1730817201.898
648,-219.238,31.250,-416.504,-140.137,1.953,1730817201.894
649,82.031,27.832,856.445,177.734,27.832,1730817201.898
650,329.102,28.809,-890.137,317.383,-2.441,1730817201.902
651,200.195,33.691,73.730,103.516,55.176,1730817201.906
652,-108.398,36.133,-1000.000,-153.809,-6.348,1730817201.911
653,-208.008,32.715,-708.008,-141.113,2.441,1730817201.915
654,62.012,29.785,550.781,154.297,31.738,1730817201.919
655,340.332,26.367,-812.500,334.473,5.371,1730817201.923
656,246.582,29.785,187.500,152.344,14.648,1730817201.927
657,-63.965,36.133,-1000.000,-130.859,-3.418,1730817201.931
658,-198.242,29.785,-759.766,-158.203,16.113,1730817201.935
659,29.785,22.949,476.562,126.953,33.691,1730817201.939
660,326.172,22.949,-807.129,343.262,74.219,1730817201.936
661,279.297,23.438,261.719,190.918,78.613,1730817201.940
662,-37.598,24.902,-994.629,-98.633,26.855,1730817201.944
663,-220.703,22.461,-900.879,-164.551,2.441,1730817201.948
664,-29.785,16.602,248.535,85.449,53.223,1730817201.952
665,290.527,17.090,-808.105,328.125,90.820,1730817201.956
666,295.410,20.508,417.969,217.285,18.555,1730817201.960
667,-0.977,24.902,-867.188,-79.590,-26.367,1730817201.964
668,-212.402,25.391,-1000.000,-187.500,62.988,1730817201.968
669,-62.012,22.461,18.555,35.156,92.773,1730817201.973
670,271.973,20.996,-856.445,305.176,61.523,1730817201.977
671,327.637,23.438,642.090,248.047,51.758,1730817201.981
672,45.898,30.273,-638.672,-41.016,55.176,1730817201.977
673,-207.520,35.645,-1000.000,-191.406,37.109,1730817201.981
674,-104.492,28.320,-13.184,-3.906,56.152,1730817201.985
675,237.305,19.531,-856.934,294.434,35.156,1730817201.990
676,344.238,23.438,688.965,282.715,46.387,1730817201.994
677,80.566,26.367,-554.688,-12.695,33.203,1730817201.998
678,-198.730,25.391,-1000.000,-198.730,11.230,1730817202.002
679,-144.043,22.949,-208.984,-46.387,41.992,1730817202.006
680,187.012,19.531,-958.008,247.559,32.227,1730817202.010
681,337.891,23.926,920.898,282.227,42.480,1730817202.014
682,104.492,30.762,-232.422,10.742,70.801,1730817202.018
683,-192.871,30.762,-1000.000,-209.473,24.902,1730817202.022
684,-185.059,26.855,-397.949,-95.703,-23.438,1730817202.019
685,130.371,22.949,930.664,213.867,37.598,1730817202.023
686,324.219,23.926,-991.699,291.504,10.254,1730817202.027
687,136.230,32.715,-137.695,37.109,11.719,1730817202.031
688,-177.246,35.156,-1000.000,-204.590,25.391,1730817202.035
689,-218.262,28.320,-508.789,-133.301,-11.719,1730817202.039
690,82.031,25.391,812.012,168.945,-15.625,1730817202.044
691,309.082,26.855,-928.223,283.203,-46.387,1730817202.048
692,153.320,33.203,-86.426,46.387,-21.484,1730817202.052
693,-169.434,36.133,-1000.000,-223.145,-6.348,1730817202.056
694,-261.230,33.203,-515.625,-193.848,26.367,1730817202.060
695,12.207,30.273,741.699,100.586,72.266,1730817202.064
696,288.574,33.203,-840.820,269.531,-0.488,1730817202.061
697,187.988,40.039,199.219,78.613,43.457,1730817202.065
698,-149.414,44.434,-1000.000,-220.215,100.586,1730817202.069
699,-301.758,42.480,-829.590,-252.930,24.414,1730817202.073
700,-79.590,39.551,383.301,20.020,17.578,1730817202.077
701,199.707,41.504,-803.223,201.660,54.199,1730817202.081
702,131.348,43.457,253.906,28.320,75.195,1730817202.085
703,-191.406,43.945,-1000.000,-269.043,52.246,1730817202.089
704,-375.000,41.504,-896.973,-338.867,4.883,1730817202.093
705,-175.781,37.109,264.160,-79.102,-7.812,1730817202.098
706,146.484,37.109,-803.223,158.691,-58.594,1730817202.102
707,130.371,41.504,375.977,38.574,-45.898,1730817202.106
708,-183.105,44.922,-912.109,-256.348,6.348,1730817202.103
709,-388.184,46.387,-1000.000,-348.633,16.113,1730817202.107
710,-220.703,42.969,110.352,-110.840,1.953,1730817202.111
711,107.910,39.551,-830.566,151.367,23.438,1730817202.115
712,137.207,38.574,571.777,66.406,69.336,1730817202.119
713,-158.691,39.551,-688.965,-240.723,50.293,1730817202.123
714,-398.926,43.945,-1000.000,-373.535,24.414,1730817202.127
715,-284.668,39.062,-161.133,-184.082,-3.906,1730817202.131
716,55.176,35.645,-899.414,100.586,-20.508,1730817202.135
717,155.762,37.598,733.398,86.426,-12.207,1730817202.139
718,-95.215,43.457,-519.531,-205.566,24.414,1730817202.144
719,-355.957,44.434,-1000.000,-367.676,57.129,1730817202.148
720,-286.133,34.668,-127.441,-191.895,3.906,1730817202.146
721,51.758,37.109,-893.066,111.328,17.090,1730817202.150
722,191.895,43.457,767.090,128.906,71.777,1730817202.154
723,-42.480,43.457,-432.129,-151.367,29.785,1730817202.158
724,-333.984,41.016,-1000.000,-354.004,19.531,1730817202.162
725,-316.895,36.133,-293.457,-227.051,47.852,1730817202.166
726,10.742,33.203,994.141,81.055,105.469,1730817202.170
727,202.637,32.715,998.047,146.484,95.215,1730817202.174
728,11.719,35.645,-131.348,-109.375,19.043,1730817202.178
729,-291.504,35.156,-1000.000,-335.449,-4.395,1730817202.182
730,-327.148,30.762,-536.133,-251.953,4.883,1730817202.186
731,-15.137,28.809,739.746,61.523,33.203,1730817202.190
732,218.262,29.785,-868.652,183.105,70.801,1730817202.188
733,60.059,36.621,51.758,-47.852,55.176,1730817202.192
734,-255.859,39.062,-1000.000,-303.223,4.395,1730817202.196
735,-331.543,34.180,-512.207,-262.695,62.500,1730817202.200
736,-39.062,30.762,785.645,55.176,55.176,1730817202.204
737,222.656,30.273,-854.004,213.867,18.555,1730817202.208
738,107.422,36.621,95.703,5.859,92.773,1730817202.212
739,-200.684,41.016,-1000.000,-262.207,40.039,1730817202.216
740,-315.918,37.598,-722.168,-269.043,-13.184,1730817202.220
741,-65.430,32.715,515.625,21.973,10.742,1730817202.224
742,220.215,30.273,-805.664,217.285,40.527,1730817202.228
743,151.367,35.156,224.609,50.293,-5.859,1730817202.232
744,-159.180,41.992,-1000.000,-235.352,-36.133,1730817202.230
745,-321.777,40.039,-949.219,-283.203,-37.598,1730817202.234
746,-108.398,32.715,191.895,-10.254,22.461,1730817202.238
747,208.008,30.762,-798.340,217.773,45.898,1730817202.242
748,184.570,31.738,399.414,88.867,1.465,1730817202.246
749,-123.047,36.621,-900.879,-200.195,40.527,1730817202.250
750,-318.359,40.527,-991.211,-287.109,3.418,1730817202.254
751,-145.508,35.156,143.066,-48.340,20.508,1730817202.258
752,183.594,28.809,-801.758,208.984,52.734,1730817202.262
753,217.773,30.273,408.691,128.418,34.180,1730817202.266
754,-64.453,38.574,-889.160,-157.715,6.836,1730817202.271
755,-295.898,40.039,-1000.000,-280.273,-37.109,1730817202.275
756,-181.641,34.180,45.410,-66.406,-24.902,1730817202.274
757,165.039,35.645,-858.398,223.633,15.137,1730817202.278
758,261.719,36.621,684.570,189.941,-3.906,1730817202.282
759,-10.254,36.133,-541.016,-98.145,-12.207,1730817202.286
760,-272.949,35.645,-1000.000,-261.719,-25.879,1730817202.290
761,-192.383,37.109,-177.246,-87.402,-34.180,1730817202.294
762,148.926,39.062,-929.199,213.379,-14.160,1730817202.298
763,280.762,35.645,863.770,222.168,12.207,1730817202.302
764,26.367,34.180,-332.520,-62.988,27.832,1730817202.306
765,-264.160,38.086,-1000.000,-266.602,2.441,1730817202.310
766,-231.445,35.645,-242.188,-133.301,18.555,1730817202.314
767,92.773,27.832,-941.406,179.199,32.715,1730817202.318
768,272.461,31.250,886.230,233.398,28.320,1730817202.317
769,76.172,39.062,-309.082,-34.180,14.160,1730817202.321
770,-217.285,41.016,-1000.000,-254.395,-4.883,1730817202.325
771,-238.281,37.598,-380.859,-157.715,26.855,1730817202.329
772,66.406,31.250,916.504,147.461,11.230,1730817202.333
773,283.691,28.809,-956.055,256.348,11.719,1730817202.337
